source_id,target_id,relationship,source_url,local_path,sha256
million-hearts,million-hearts-model-provider-list,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts,million-hearts-model-alignment,related_to,https://resdac.org/cms-data/files/million-hearts,data/raw/html/dataset_page/11f276dd2baad8d4c959761c4ccc486f650a7d4b.html,77bbcb2efc9cccebad22bc8f06f8157afc028d66b5621d9a387fafd158a9a658
million-hearts-model-alignment,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-alignment,data/raw/html/dataset_page/995ffafc09557f89ba7292d14f97e725d5c00d47.html,efcc1bdb19ec529501d52e0caadf602a5b02e1db381063de0df05ec0bc891ee8
million-hearts-model-alignment,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-alignment?page=1,data/raw/html/dataset_page/2ef35ad68b97b1a876f94af5cf18da99eb2b9d36.html,3aa99ee80f891ea67ff9ed358ff3eb33dd92c00683fe63d2880adbd56b59d94a
million-hearts-model-beneficiary-demographic,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-beneficiary-demographic,data/raw/html/dataset_page/b1e2387a5e152021678481211005771c29671845.html,a47f6d393a865c17a17f55d4c2b94970c5795dc1fe42faad26077e7d0e313c56
million-hearts-model-beneficiary-demographic,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-beneficiary-demographic?page=1,data/raw/html/dataset_page/e482880f2eb8288d4e13995dba93d25264eda7c6.html,a9f48be836e4138dc9313d795ef73c7c3c4096590b74300224d08b3ad159ab5b
million-hearts-model-final-clinical,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-final-clinical,data/raw/html/dataset_page/94453bf09772a2b3525e0c51fee2b137ed3d5a82.html,3abf22d906cce4d1fa72e789a9285d0fd99e97d47f0e3329cb6997fe5965cd0c
million-hearts-model-final-clinical,million-hearts-model-raw-clinical,related_to,https://resdac.org/cms-data/files/million-hearts-model-final-clinical,data/raw/html/dataset_page/94453bf09772a2b3525e0c51fee2b137ed3d5a82.html,3abf22d906cce4d1fa72e789a9285d0fd99e97d47f0e3329cb6997fe5965cd0c
million-hearts-model-final-clinical,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-final-clinical?page=1,data/raw/html/dataset_page/cec81b494a5cf3d5db8f1bc622c030263f8f5cb7.html,47e50d8e01f55a8202700a14da822e68674e69f73e53ad0b676d2d167d5271be
million-hearts-model-final-clinical,million-hearts-model-raw-clinical,related_to,https://resdac.org/cms-data/files/million-hearts-model-final-clinical?page=1,data/raw/html/dataset_page/cec81b494a5cf3d5db8f1bc622c030263f8f5cb7.html,47e50d8e01f55a8202700a14da822e68674e69f73e53ad0b676d2d167d5271be
million-hearts-model-practice-list,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-practice-list,data/raw/html/dataset_page/7a953a4fd8f9d25e00f77fc4524e277bb0c6ad0a.html,46cd4672284e0a482501873ff1d18d131efb61d54ea79ccc550968e07a9585ce
million-hearts-model-practice-list,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-practice-list?page=1,data/raw/html/dataset_page/461213bb26f38197ebe336bdfd286e4ea35bd7f1.html,17f0c7694b2ceb2b800d350b6ee899090ac6e55412f4edc50d3c7d1675b89846
million-hearts-model-provider-list,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-provider-list,data/raw/html/dataset_page/0e7e25108da8d3905517e4228828f812149b466c.html,215cf0d2b043dfa528822a1942265f40a2c13c9996884339d69f79cc38876130
million-hearts-model-provider-list,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-provider-list?page=1,data/raw/html/dataset_page/427d5b97369f13b314b6abbbc651690e609ec985.html,dfa22c376451a923056b66ac8f40da0238b5f52f32ffaab0373210ca9f40335f
million-hearts-model-raw-clinical,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-raw-clinical,data/raw/html/dataset_page/9eb4737f9e569d2ef9979be564830d39a11013fb.html,f8904a7116a42997b693e91438d927d3bf4f18b26e54b094a281e4f0914a0b88
million-hearts-model-raw-clinical,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-raw-clinical?page=1,data/raw/html/dataset_page/72ee475771d626bb204c0fc1e193ec18d6e8d6d9.html,ff6a2c4c283705e41f80abc0cda3c569725ee9f88caff51a08bb862ae60a90a0
million-hearts-model-visit,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-visit,data/raw/html/dataset_page/de4f6d0e0ef6aac54c9672b43bb0b7b4c7361065.html,9819b2ab8fbda8af2eafa75895183e611cfa9f12497e473cb34cf4cb5be3acef
million-hearts-model-visit,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts-model-visit?page=1,data/raw/html/dataset_page/b3cf81e0d45803a40a7257d835f432647f90ecbd.html,3cd8fb5fd12f58099ce82b3cfc8b3e1f4f3e2794f67031fd6a40c47715a65de5
million-hearts,program_medicare,belongs_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-raw-clinical,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-final-clinical,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-beneficiary-demographic,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-visit,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-practice-list,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-provider-list,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
million-hearts,million-hearts-model-alignment,related_to,https://resdac.org/cms-data/files/million-hearts?page=1,data/raw/html/dataset_page/86c5a3c7da1125d7c7b11d8b5388deaee3563996.html,305ea74c8f96bc1edc8b9a6f725a1c808f174867da18cc2b4e28b3e34b89ceb5
mmleads-2,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mmleads-2,data/raw/html/dataset_page/9826bacf328abda3f93623f8ca8af27e5961040d.html,f43af751e7c26686482b4e7fba452abc7f2ef388b81c92eb55da5474954b0bc7
mmleads-3,program_medicare-medicaid,belongs_to,https://resdac.org/cms-data/files/mmleads-3,data/raw/html/dataset_page/e55dd2c0c0262bd42e95663fc1f36db3ea96e068.html,1c66f95410c5905c912a0dbf4295c791b08fa763e39afe5984c257e9d0a2dbf7
ngaco-beneficiary,program_medicare,belongs_to,https://resdac.org/cms-data/files/ngaco-beneficiary,data/raw/html/dataset_page/dc78605b880da6acf5413b0e36abcd051fcc22e4.html,fa6b67b15e16bc36d8ac9c48631858a70f63d65bdf2766792bb2c6b18b2bcb99
ngaco-beneficiary,ngaco-provider,related_to,https://resdac.org/cms-data/files/ngaco-beneficiary,data/raw/html/dataset_page/dc78605b880da6acf5413b0e36abcd051fcc22e4.html,fa6b67b15e16bc36d8ac9c48631858a70f63d65bdf2766792bb2c6b18b2bcb99
ngaco-provider,program_medicare,belongs_to,https://resdac.org/cms-data/files/ngaco-provider,data/raw/html/dataset_page/6273349b5375e4ae0122178ff00841c6e978da09.html,d2ca8491a9504c92592c217782d0af8a3792f6947f59b00988d655c77a9fdaec
ngaco-provider,ngaco-beneficiary,related_to,https://resdac.org/cms-data/files/ngaco-provider,data/raw/html/dataset_page/6273349b5375e4ae0122178ff00841c6e978da09.html,d2ca8491a9504c92592c217782d0af8a3792f6947f59b00988d655c77a9fdaec
nhats,program_medicare,belongs_to,https://resdac.org/cms-data/files/nhats,data/raw/html/dataset_page/339cf08f4d14e58342b5b5b205746f10f0a4254c.html,ed502f035f36c7202b820c924a0eedad6a21f923a23bf913c725a53e66360b11
