variable_id,variable_name,dataset_id,definition,aliases,years,source_document,source_url,page,chunk_id,extraction_notes
snf-encounter__var__icd-dgns-cd2,ICD_DGNS_CD2,snf-encounter,Claim Diagnosis Code 2 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_6,
snf-encounter__var__icd-dgns-cd20,ICD_DGNS_CD20,snf-encounter,Claim Diagnosis Code 20 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_9,
snf-encounter__var__icd-dgns-cd21,ICD_DGNS_CD21,snf-encounter,Claim Diagnosis Code 21 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_9,
snf-encounter__var__icd-dgns-cd22,ICD_DGNS_CD22,snf-encounter,Claim Diagnosis Code 22 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_9,
snf-encounter__var__icd-dgns-cd23,ICD_DGNS_CD23,snf-encounter,Claim Diagnosis Code 23 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_9,
snf-encounter__var__icd-dgns-cd24,ICD_DGNS_CD24,snf-encounter,Claim Diagnosis Code 24 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_9,
snf-encounter__var__icd-dgns-cd25,ICD_DGNS_CD25,snf-encounter,Claim Diagnosis Code 25 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_10,
snf-encounter__var__icd-dgns-cd3,ICD_DGNS_CD3,snf-encounter,Claim Diagnosis Code 3 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_6,
snf-encounter__var__icd-dgns-cd4,ICD_DGNS_CD4,snf-encounter,Claim Diagnosis Code 4 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_6,
snf-encounter__var__icd-dgns-cd5,ICD_DGNS_CD5,snf-encounter,Claim Diagnosis Code 5 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_6,
snf-encounter__var__icd-dgns-cd6,ICD_DGNS_CD6,snf-encounter,Claim Diagnosis Code 6 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_6,
snf-encounter__var__icd-dgns-cd7,ICD_DGNS_CD7,snf-encounter,Claim Diagnosis Code 7 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_7,
snf-encounter__var__icd-dgns-cd8,ICD_DGNS_CD8,snf-encounter,Claim Diagnosis Code 8 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_7,
snf-encounter__var__icd-dgns-cd9,ICD_DGNS_CD9,snf-encounter,Claim Diagnosis Code 9 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_7,
snf-encounter__var__icd-dgns-e-cd1,ICD_DGNS_E_CD1,snf-encounter,Claim Diagnosis E Code 1 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd10,ICD_DGNS_E_CD10,snf-encounter,Claim Diagnosis E Code 10 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_19,
snf-encounter__var__icd-dgns-e-cd2,ICD_DGNS_E_CD2,snf-encounter,Claim Diagnosis E Code 2 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd3,ICD_DGNS_E_CD3,snf-encounter,Claim Diagnosis E Code 3 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd4,ICD_DGNS_E_CD4,snf-encounter,Claim Diagnosis E Code 4 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd5,ICD_DGNS_E_CD5,snf-encounter,Claim Diagnosis E Code 5 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd6,ICD_DGNS_E_CD6,snf-encounter,Claim Diagnosis E Code 6 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_18,
snf-encounter__var__icd-dgns-e-cd7,ICD_DGNS_E_CD7,snf-encounter,Claim Diagnosis E Code 7 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_19,
snf-encounter__var__icd-dgns-e-cd8,ICD_DGNS_E_CD8,snf-encounter,Claim Diagnosis E Code 8 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_19,
snf-encounter__var__icd-dgns-e-cd9,ICD_DGNS_E_CD9,snf-encounter,Claim Diagnosis E Code 9 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_19,
snf-encounter__var__icd-prcdr-cd1,ICD_PRCDR_CD1,snf-encounter,Claim Procedure Code 1 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_22,
snf-encounter__var__icd-prcdr-cd10,ICD_PRCDR_CD10,snf-encounter,Claim Procedure Code 10 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__icd-prcdr-cd11,ICD_PRCDR_CD11,snf-encounter,Claim Procedure Code 11 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__icd-prcdr-cd12,ICD_PRCDR_CD12,snf-encounter,Claim Procedure Code 12 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__icd-prcdr-cd13,ICD_PRCDR_CD13,snf-encounter,Claim Procedure Code 13 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__icd-prcdr-cd2,ICD_PRCDR_CD2,snf-encounter,Claim Procedure Code 2 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd3,ICD_PRCDR_CD3,snf-encounter,Claim Procedure Code 3 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd4,ICD_PRCDR_CD4,snf-encounter,Claim Procedure Code 4 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd5,ICD_PRCDR_CD5,snf-encounter,Claim Procedure Code 5 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd6,ICD_PRCDR_CD6,snf-encounter,Claim Procedure Code 6 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd7,ICD_PRCDR_CD7,snf-encounter,Claim Procedure Code 7 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_23,
snf-encounter__var__icd-prcdr-cd8,ICD_PRCDR_CD8,snf-encounter,Claim Procedure Code 8 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__icd-prcdr-cd9,ICD_PRCDR_CD9,snf-encounter,Claim Procedure Code 9 (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_24,
snf-encounter__var__op-physn-npi,OP_PHYSN_NPI,snf-encounter,Claim Operating Physician NPI Number (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_3,
snf-encounter__var__org-npi,ORG_NPI,snf-encounter,Organization NPI Number (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_2,
snf-encounter__var__org-txnmy-cd,ORG_TXNMY_CD,snf-encounter,Organization Taxonomy Code,,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_3,
snf-encounter__var__ot-physn-npi,OT_PHYSN_NPI,snf-encounter,Claim Other Physician NPI Number (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_4,
snf-encounter__var__prcdr-dt1,PRCDR_DT1,snf-encounter,Claim Procedure Code 1 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt10,PRCDR_DT10,snf-encounter,Claim Procedure Code 10 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_26,
snf-encounter__var__prcdr-dt11,PRCDR_DT11,snf-encounter,Claim Procedure Code 11 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_26,
snf-encounter__var__prcdr-dt12,PRCDR_DT12,snf-encounter,Claim Procedure Code 12 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_27,
snf-encounter__var__prcdr-dt13,PRCDR_DT13,snf-encounter,Claim Procedure Code 13 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_27,
snf-encounter__var__prcdr-dt2,PRCDR_DT2,snf-encounter,Claim Procedure Code 2 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt3,PRCDR_DT3,snf-encounter,Claim Procedure Code 3 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt4,PRCDR_DT4,snf-encounter,Claim Procedure Code 4 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt5,PRCDR_DT5,snf-encounter,Claim Procedure Code 5 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt6,PRCDR_DT6,snf-encounter,Claim Procedure Code 6 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_25,
snf-encounter__var__prcdr-dt7,PRCDR_DT7,snf-encounter,Claim Procedure Code 7 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_26,
snf-encounter__var__prcdr-dt8,PRCDR_DT8,snf-encounter,Claim Procedure Code 8 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_26,
snf-encounter__var__prcdr-dt9,PRCDR_DT9,snf-encounter,Claim Procedure Code 9 Date (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_26,
snf-encounter__var__prncpal-dgns-cd,PRNCPAL_DGNS_CD,snf-encounter,Claim Principal Diagnosis Code (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_5,
snf-encounter__var__ptnt-dschrg-stus-cd,PTNT_DSCHRG_STUS_CD,snf-encounter,Patient Discharge Status Code (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_4,
snf-encounter__var__rndrng-physn-npi,RNDRNG_PHYSN_NPI,snf-encounter,Rendering Physician NPI (Encounter),,,data/raw/html/documentation_page/bc56024738729e306e5ee3f1b54282a875b74624.html,https://resdac.org/cms-data/files/snf-encounter/data-documentation,,snf-encounter__data-documentation__bc56024738__chunk_3,
